Date,HS_I,5,66,1,16,3,11
2009/7/28,20624.53906,46.376968,20.197327,49.262638,83.104042,4.63705,78.057693
2009/7/29,20135.5,45.810638,20.460608,47.178089,80.848152,4.653696,79.464127
2009/7/30,20234.08008,46.376968,21.062391,47.202015,82.812981,4.78127,79.911659
2009/7/31,20573.33008,48.516464,21.137613,47.968777,85.79657,4.808999,80.487015
2009/8/3,20807.25977,48.894032,20.949558,47.968777,87.32473,4.786815,79.783791
2009/8/4,20796.42969,52.292084,20.91194,46.698887,86.88813,4.686972,76.779099
2009/8/5,20494.76953,51.88306,20.79911,46.435322,82.812981,4.609318,74.669441
2009/8/6,20899.24023,53.61351,20.836725,47.441662,83.104042,4.686972,74.477638
2009/8/7,20375.36914,52.732555,20.084494,45.500866,80.338776,4.664788,74.030144
2009/8/10,20929.51953,54.368649,21.325668,46.435322,81.72142,4.709162,75.820183
2009/8/11,21074.21094,54.116951,21.250444,46.579075,83.54068,4.714709,74.925156
2009/8/12,20435.24023,51.568413,21.062391,45.980061,80.120445,4.653696,74.413719
2009/8/13,20861.30078,53.047207,20.987164,46.91452,80.120445,4.709162,74.925156
2009/8/14,20893.33008,53.110123,20.987164,46.219692,80.848152,4.725801,74.925163
2009/8/17,20137.65039,51.536949,20.422995,45.524799,78.301208,4.598227,73.828049
2009/8/18,20306.26953,52.512325,20.648663,46.243626,78.301208,4.659242,73.569923
2009/8/19,19954.23047,51.365959,20.347775,44.997665,76.700233,4.598227,72.601906
2009/8/20,20328.85938,52.247768,20.648663,46.86657,79.683853,4.609318,73.118179
2009/8/21,20199.01953,52.090317,20.460608,47.202015,81.357574,4.581588,72.601906
2009/8/24,20535.93945,53.066616,20.611048,47.896912,82.667442,4.642596,73.440857
2009/8/25,20435.24023,52.877647,20.49822,47.13015,81.212013,4.625957,72.924583
2009/8/26,20456.32031,53.350056,20.347775,47.441662,81.357574,4.603773,72.730957
2009/8/27,20242.75,52.688694,20.642662,46.746761,81.139252,4.709162,71.827492
2009/8/28,20098.61914,52.373772,20.378021,45.596684,80.120445,4.770171,72.150185
2009/8/31,19724.18945,51.775372,19.697487,44.063206,76.336395,4.653696,71.053055
2009/9/1,19872.30078,52.49971,20.037754,43.943394,77.136879,4.808999,70.665855
2009/9/2,19522,50.799068,19.7731,43.224625,74.953743,4.820092,70.407722
2009/9/3,19761.67969,51.019527,19.924335,43.200638,76.190842,4.870014,70.988503
2009/9/4,20318.61914,51.680893,20.718277,44.614346,79.247215,5.080787,71.827492
2009/9/7,20629.31055,52.373772,20.680475,45.069542,80.775391,5.136255,72.343758
2009/9/8,21069.81055,53.381535,20.718277,45.860241,82.449127,5.2361,73.311783
2009/9/9,20851.03906,52.46822,20.529245,45.908176,82.740196,5.280468,73.440857
2009/9/10,21069.56055,52.877647,20.340212,46.051929,83.322365,5.352582,73.763535
2009/9/11,21161.41992,53.287064,20.378021,46.555149,84.268379,5.252738,73.311783
2009/9/14,20932.19922,52.814651,20.264593,46.171749,82.230804,5.269376,72.537361
2009/9/15,20866.36914,53.413048,20.226788,45.692558,81.503098,5.30266,72.860062
2009/9/16,21402.91992,55.050713,20.340212,46.698887,82.230804,5.402497,73.440857
2009/9/17,21768.50977,57.286739,20.680475,48.064594,84.923325,5.352582,73.37632
2009/9/18,21623.44922,57.44421,20.302404,47.848972,83.686226,5.313752,73.698982
2009/9/21,21472.84961,57.286739,20.188984,47.489597,82.303589,5.291568,72.860062
2009/9/22,21701.14063,57.790638,20.188984,48.304234,84.050072,5.408043,72.214691
2009/9/23,21595.51953,57.192261,19.99995,48.256294,83.467903,5.385858,72.021111
2009/9/24,21050.73047,55.869537,19.697487,47.484032,81.575874,5.269376,71.053055
2009/9/25,21024.40039,55.460102,19.848713,46.83255,82.740196,5.26383,70.988503
2009/9/28,20588.41016,54.861736,19.7731,45.915665,80.265984,5.252738,70.794899
2009/9/29,21013.16992,56.310448,20.037754,47.242729,83.249596,5.280468,70.988503
2009/9/30,20955.25,56.625366,20.340212,47.459862,83.104042,5.430234,72.085587
2009/10/2,20375.49023,54.515316,19.924335,45.963932,80.265984,5.36922,71.311195
2009/10/5,20429.07031,53.979912,19.7731,45.022938,78.956123,5.402497,71.440269
2009/10/6,20811.5293,54.609802,20.07556,45.409008,80.557083,5.405669,71.117577
2009/10/7,21241.58984,55.082188,20.302404,46.060421,82.085266,5.467674,71.053055
2009/10/8,21492.90039,56.089989,20.340212,47.532234,84.486679,5.495855,71.892014
2009/10/9,21499.43945,55.901035,20.642662,47.242729,85.432701,5.524044,71.762939
2009/10/12,21299.34961,55.491619,20.604862,46.929039,84.923325,5.422578,71.053055
2009/10/13,21467.35938,55.20816,20.642662,47.363377,84.268379,5.501498,71.311195
2009/10/14,21886.48047,55.775066,20.793894,48.304367,86.597054,5.569139,72.730957
2009/10/15,21999.08008,56.499409,21.171968,48.44912,85.723801,5.59732,72.408302
2009/10/16,21929.90039,56.814339,21.058548,48.038956,86.669807,5.552224,71.762939
2009/10/19,22200.46094,56.499409,21.058548,48.35265,87.39753,5.569139,71.311195
2009/10/20,22384.96094,56.247452,21.701269,51.778763,94.165192,5.535315,71.633881
2009/10/21,22318.10938,56.215965,21.701269,51.875317,92.273148,5.462038,71.762939
2009/10/22,22210.51953,55.995491,21.058548,51.296207,89.726196,5.405669,71.117577
2009/10/23,22589.73047,56.908813,21.436615,50.910213,88.998466,5.484582,71.762939
2009/10/27,22169.58984,55.365635,21.020735,49.366016,86.014885,5.388761,71.633881
2009/10/28,21761.58008,54.704281,21.020735,48.01479,84.413918,5.383125,71.440269
2009/10/29,21264.99023,54.042908,20.680475,46.904926,81.866951,5.309846,70.988503
2009/10/30,21752.86914,54.924713,20.982927,48.400848,87.106445,5.287296,71.956551
2009/11/2,21620.18945,54.38932,20.529245,47.749435,85.723801,5.202746,71.633881
2009/11/3,21240.06055,53.979912,20.07556,46.83255,82.667442,5.033638,71.892014
2009/11/4,21614.76953,54.105904,20.378021,46.929039,84.050072,5.106918,72.730957
2009/11/5,21479.08008,53.69648,20.151173,46.205246,82.594658,5.056191,72.666435
2009/11/6,21829.7207,54.704281,20.453634,46.977299,84.632248,5.0731,73.440857
2009/11/9,22207.55078,55.995491,20.831703,47.339275,85.942108,5.146377,74.602486
2009/11/10,22268.16016,55.869537,20.869509,46.808449,84.268379,5.15765,75.247841
2009/11/11,22627.21094,59.207829,20.680475,46.615417,82.740196,5.214017,75.764122
2009/11/12,22397.57031,58.546494,20.642662,46.687801,83.613449,5.253479,75.247841
2009/11/13,22553.63086,59.585762,20.680475,47.242729,84.85054,5.247843,74.922096
2009/11/16,22943.98047,61.160442,20.642662,47.41164,86.087654,5.197109,76.09478
2009/11/17,22914.15039,61.727318,20.453634,47.097965,85.651047,5.168921,75.83419
2009/11/18,22840.33008,60.782524,20.340212,46.736065,84.996109,5.208381,75.182686
2009/11/19,22643.16016,60.234085,20.415823,47.025578,85.28717,5.264749,74.400864
2009/11/20,22455.83984,59.918903,20.264593,46.663624,83.977303,5.259115,74.856934
2009/11/23,22771.39063,60.265598,20.378021,46.904926,84.413918,5.281659,75.573578
2009/11/24,22423.14063,59.918903,20.264593,46.808449,84.044678,5.3493,75.247856
2009/11/25,22611.80078,60.454708,20.340212,47.532234,85.300156,5.366209,75.312988
2009/11/26,22210.41016,59.351528,20.264593,47.170334,84.41394,5.298568,75.117538
2009/11/27,21134.5,54.844223,19.7731,45.939831,81.829063,5.078737,72.772148
2009/11/30,21821.5,57.176682,19.924335,47.001408,84.85704,5.185837,73.879684
2009/12/1,22113.15039,57.775562,20.07556,47.580513,85.374023,5.270387,75.378151
2009/12/2,22289.57031,58.342915,20.264593,47.966572,86.481804,5.225291,75.70388
2009/12/3,22553.86914,59.130898,20.415823,48.883396,87.515747,5.247843,76.09478
2009/12/4,22498.15039,58.910248,20.378021,48.883396,87.589607,5.191473,75.964478
2009/12/7,22324.96094,58.216831,20.226788,48.642166,87.220337,5.242206,75.769043
2009/12/8,22060.51953,57.082115,20.302404,48.593891,86.629517,5.281659,75.638741
2009/12/9,21741.75977,55.600697,19.924335,47.845924,86.407967,5.264749,74.140305
2009/12/10,21700.03906,55.85284,19.99995,47.532234,85.226311,5.321119,74.596336
2009/12/11,21902.10938,56.829971,20.037754,48.497391,87.368042,5.366209,74.075134
2009/12/14,22085.75,57.649467,20.151173,49.124706,88.032738,5.439493,74.596336
2009/12/15,21813.91992,56.388695,19.848713,48.497391,86.998772,5.484582,74.726631
2009/12/16,21611.74023,56.010448,19.886528,47.70118,86.481804,5.47331,74.726631
2009/12/17,21347.63086,55.600697,19.7353,46.904926,84.709335,5.394396,73.619095
2009/12/18,21175.88086,55.12788,19.924335,46.349998,83.97081,5.400033,73.032753
2009/12/21,20948.09961,54.529037,19.7731,45.843277,82.715317,5.343663,72.381248
2009/12/22,21092.03906,54.938774,19.848713,45.843277,81.533661,5.287296,72.772148
2009/12/23,21328.74023,55.348534,19.924335,46.808449,83.823105,5.338027,73.228195
2009/12/24,21517,55.85284,20.151173,47.290993,84.709335,5.354936,74.205452
2009/12/28,21480.2207,55.726795,20.151173,46.760181,83.306145,5.394396,74.140305
2009/12/29,21499.43945,55.758301,20.188984,47.580513,84.635468,5.450766,74.140305
2009/12/30,21496.61914,55.915894,20.226788,47.749435,84.783188,5.490219,74.400864
2009/12/31,21872.5,56.357155,20.340212,48.400848,85.890999,5.495855,74.726631
2010/1/4,21823.2793,56.262608,20.264593,48.256096,85.743263,5.535315,74.270592
2010/1/5,22279.58008,57.019058,19.99995,48.931675,86.703362,5.552224,74.987228
2010/1/6,22416.66992,57.744041,19.962143,48.979961,85.669418,5.546587,75.117538
2010/1/7,22269.44922,57.523388,19.962143,49.124706,85.890999,5.557859,75.117538
2010/1/8,22296.75,57.807064,20.07556,49.269451,86.703362,5.574776,74.531189
2010/1/11,22411.51953,58.248356,20.264593,49.124706,86.924934,5.569139,74.596336
2010/1/12,22326.64063,57.775562,20.264593,49.028225,86.703362,5.467674,74.531189
2010/1/13,21748.59961,56.861473,19.962143,47.677059,83.453842,5.338027,73.814552
2010/1/14,21716.94922,57.271229,20.07556,47.435753,82.419884,5.309846,74.140305
2010/1/15,21654.16016,57.397324,20.188984,47.097965,82.346046,5.225291,73.749382
2010/1/18,21460.00977,56.262608,20.604862,47.845924,80.204308,5.247843,74.140305
2010/1/19,21677.98047,56.294125,20.415823,48.256096,82.346046,5.208381,74.856934
2010/1/20,21286.16992,55.380051,20.188984,47.580513,79.46579,5.152013,74.856934
2010/1/21,20862.66992,54.87574,19.886528,46.543041,77.545601,5.129468,74.009995
2010/1/22,20726.17969,54.024712,19.546259,46.277626,76.807083,5.022367,73.358498
2010/1/25,20598.55078,53.142162,19.508453,46.543041,78.431831,5.135104,72.902466
2010/1/26,20109.33008,53.016068,19.092577,45.650238,75.92083,5.039276,71.729759
2010/1/27,20033.07031,52.984558,19.016962,45.16769,74.886894,4.909629,71.33886
2010/1/28,20356.36914,53.614967,19.092577,44.998825,75.034599,4.858904,71.664612
2010/1/29,20121.99023,52.700882,19.092577,44.419746,74.074524,4.785626,71.078262
2010/2/1,20243.75,52.858501,19.054766,45.240074,74.960754,4.82508,71.208542
2010/2/2,20272.17969,53.299751,19.130386,45.529591,75.551567,4.858904,71.404022
2010/2/3,20722.08008,54.056221,19.319412,45.674419,76.954788,4.802536,71.469139
2010/2/4,20341.64063,52.858501,19.470652,44.878189,76.363945,4.695433,71.013107
2010/2/5,19665.08008,50.872738,19.243803,43.478752,72.89286,4.577061,70.101006
2010/2/8,19550.89063,50.305397,19.848713,43.720062,72.67131,4.706707,70.166161
2010/2/9,19790.2793,49.990192,20.037754,44.468018,73.852936,4.836353,71.14341
2010/2/10,19922.2207,50.462994,20.340212,44.347363,74.813042,4.785626,71.013107
2010/2/11,20290.68945,51.282482,20.113363,45.191807,76.142395,4.796899,71.273705
2010/2/12,20268.68945,50.904266,20.226788,45.915665,76.142395,4.768712,71.33886
2010/2/17,20534.00977,51.881382,20.264593,46.181065,75.994675,4.836353,71.599472
2010/2/18,20422.15039,52.038986,20.188984,45.577866,75.994675,4.858904,71.794907
2010/2/19,19894.01953,51.093384,19.99995,44.202606,73.926811,4.796899,71.078262
2010/2/22,20377.26953,52.732407,20.264593,45.336639,75.403877,4.892722,72.120659
2010/2/23,20623,53.772572,20.340212,45.795074,77.988724,4.915267,72.707008
2010/2/24,20467.74023,53.331284,20.378021,45.650238,79.170364,4.903993,73.293343
2010/2/25,20399.57031,53.772572,20.151173,45.602039,79.982735,4.853268,73.879684
2010/2/26,20608.69922,54.11927,20.340212,45.698521,79.613503,4.926546,73.944862
2010/3/1,21056.92969,54.623581,20.604862,46.784271,80.942825,4.98855,74.856934
2010/3/2,20906.10938,50.778183,20.604862,46.808449,81.164398,5.050555,71.013107
2010/3/3,20876.78906,51.345524,21.134161,46.422386,81.681358,5.061827,70.817673
2010/3/4,20575.7793,51.093384,21.020735,46.181065,80.721275,5.084372,70.882805
2010/3/5,20787.9707,51.566177,21.323193,46.325832,81.459793,5.152013,71.33886
2010/3/8,21196.86914,52.354172,21.77688,47.194443,84.266212,5.185837,72.185799
2010/3/9,21207.55078,52.007454,21.587837,47.363377,84.85704,5.185837,72.641853
2010/3/10,21208.28906,51.440098,21.77688,47.387478,84.487785,5.247843,72.707008
2010/3/11,21228.19922,51.566177,21.701269,47.315109,84.56163,5.230927,73.032753
2010/3/12,21209.74023,51.250992,21.701269,47.556408,85.743263,5.219654,72.833946
2010/3/15,21079.09961,50.967297,21.663458,47.363377,85.817139,5.270387,72.303734
2010/3/16,21022.92969,50.809704,21.436615,46.856659,84.41394,5.287296,72.237495
2010/3/17,21384.49023,51.283081,21.663458,47.966572,87.811165,5.450766,72.701378
2010/3/18,21330.66992,51.409302,21.512232,47.60461,87.368042,5.315483,72.502586
2010/3/19,21370.82031,51.093723,21.625654,48.135429,87.294189,5.416941,72.104927
2010/3/22,20933.25,50.020741,21.285385,47.339275,85.447868,5.332391,71.641014
2010/3/23,20987.7793,50.083843,21.323193,47.242729,84.85704,5.400033,71.839836
2010/3/24,21008.61914,49.926048,21.625654,47.725277,86.159111,5.332391,71.641014
2010/3/25,20778.55078,49.452675,21.474422,47.242729,86.754318,5.292931,71.574753
2010/3/26,21053.10938,50.588783,22.187174,48.256096,88.093597,5.326756,72.303734
2010/3/29,21237.42969,50.430984,22.378771,48.931675,88.316803,5.400033,72.568832
2010/3/30,21374.78906,50.525684,22.570368,48.690426,88.688828,5.383125,71.972374
2010/3/31,21239.34961,49.926048,22.532045,48.256096,86.903145,5.456402,71.707283
2010/4/1,21537,50.083843,22.570368,49.462498,87.498352,5.580412,72.171188
2010/4/7,21928.76953,50.462536,22.532045,50.138077,89.060829,5.59732,72.635101
2010/4/8,21867.03906,50.210087,22.263809,49.993324,88.316803,5.591683,72.237495
2010/4/9,22208.5,51.724915,22.647007,50.379383,88.837624,5.819972,72.370018
2010/4/12,22138.16992,52.198296,22.378771,50.379383,88.465614,5.918616,72.436295
2010/4/13,22103.5293,52.166733,22.532045,50.668911,88.688828,5.890429,72.502586
2010/4/14,22121.42969,52.072052,22.647007,51.151451,90.325691,5.848153,72.9002
2010/4/15,22157.82031,53.208164,22.493734,50.910213,91.888161,5.777699,72.237495
2010/4/16,21865.25977,53.365963,22.34045,49.84856,89.804863,5.777699,72.038666
2010/4/19,21405.16992,51.661785,21.957249,48.497391,87.349541,5.805879,71.906097
2010/4/20,21623.38086,52.166733,21.880611,48.593891,86.605522,5.791785,71.906097
2010/4/21,21510.92969,51.788044,22.033894,48.44912,85.712677,5.74951,71.839836
2010/4/22,21454.93945,52.00893,21.765654,47.749435,84.299011,5.777699,71.707283
2010/4/23,21244.49023,51.188412,21.574053,47.315109,83.034149,5.63678,71.177124
2010/4/26,21587.06055,52.356083,21.995571,47.749435,84.44783,5.735423,71.309647
2010/4/27,21261.78906,51.409302,21.727339,47.435753,82.364525,5.608592,71.04454
2010/4/28,20949.40039,49.926048,21.344137,47.001408,81.843712,5.501498,70.779465
2010/4/29,20778.91992,49.926048,21.152536,46.760181,81.248459,5.343663,70.845741
2010/4/30,21108.58984,51.093723,21.075897,46.83255,81.620483,5.354936,70.912018
2010/5/3,20811.35938,49.862942,20.654381,46.494759,81.099678,5.326756,70.912018
2010/5/4,20763.05078,49.894505,20.731018,45.939831,79.537209,5.309846,71.177124
2010/5/5,20327.53906,48.947742,20.462784,45.409008,77.900337,5.270387,70.912018
2010/5/6,20133.41016,48.505901,20.079586,44.468018,76.709877,5.276023,70.183029
2010/5/7,19920.28906,46.423031,20.654381,44.347363,76.858673,5.321119,70.514381
2010/5/10,20426.64063,49.042404,20.577734,45.022938,78.346748,5.315483,70.646896
2010/5/11,20146.50977,48.127201,20.34782,44.323254,76.933075,5.304204,71.177124
2010/5/12,20212.49023,48.947742,20.692698,44.299095,76.635475,5.3493,71.508461
2010/5/13,20422.46094,48.442799,20.922619,44.805813,77.453903,5.557859,71.508461
2010/5/14,20145.42969,47.08577,20.424459,44.75753,77.007484,5.648959,71.309647
2010/5/17,19715.19922,46.012772,20.156221,44.323254,75.296204,5.648959,70.640068
2010/5/18,19944.93945,46.707054,20.616056,45.111198,76.412262,5.527815,70.439209
2010/5/19,19578.98047,45.588654,20.639053,44.986351,75.891441,5.508692,70.439209
2010/5/20,19545.83008,45.904591,20.34782,44.736679,75.296204,5.419428,70.238342
2010/5/24,19667.75977,45.272732,20.156221,44.811642,76.933075,5.483187,70.171371
2010/5/25,18985.5,43.94582,20.079586,43.139004,73.696548,5.489562,69.233986
2010/5/26,19196.44922,44.324944,19.696384,42.71455,74.656342,5.406679,67.961777
2010/5/27,19431.36914,44.293358,19.887983,43.688175,75.891441,5.50231,68.899216
2010/5/28,19766.71094,45.241146,20.654381,44.16251,77.156288,5.451308,70.03746
2010/5/31,19765.18945,44.988388,20.386137,44.287354,76.412262,5.483187,69.367867
2010/6/1,19496.94922,44.482918,20.156221,44.037674,75.221809,5.60433,68.698318
2010/6/2,19471.80078,45.146366,20.002941,43.713184,75.593826,5.610705,68.698318
2010/6/3,19786.71094,46.062557,20.04126,44.16251,77.230705,5.52144,69.167
2010/6/4,19780.07031,46.441681,20.04126,43.912907,77.081894,5.591574,69.033096
2010/6/7,19378.15039,44.640881,19.734703,43.039116,75.668228,5.53419,68.2966
2010/6/8,19487.48047,45.114788,19.811344,43.788074,77.230705,5.623452,68.430481
2010/6/9,19621.24023,45.367523,19.926304,43.912907,77.602715,5.674462,68.832222
2010/6/10,19632.69922,45.557068,19.964622,43.688175,76.635475,5.687211,69.434837
2010/6/11,19872.38086,46.188942,20.117897,44.262413,77.825943,5.763718,69.970497
2010/6/14,20051.91016,46.66283,20.386137,44.537025,79.090775,5.814727,70.171371
2010/6/15,20062.15039,46.694416,20.424459,44.786629,80.132423,5.808353,70.238342
2010/6/17,20138.40039,46.789192,20.616056,44.886528,80.727646,5.91674,69.836571
2010/6/18,20286.71094,47.294682,20.539419,45.061245,80.430046,6.025126,69.836571
2010/6/21,20912.17969,48.30566,21.190857,46.159706,83.852585,6.120763,70.57312
2010/6/22,20819.08008,47.831764,21.267492,46.484268,84.075813,6.139894,70.57312
2010/6/23,20856.60938,48.274059,21.344137,46.8587,83.629402,6.184522,70.774002
2010/6/24,20733.49023,47.547428,21.267492,46.933605,83.703789,6.197278,70.840942
2010/6/25,20690.78906,47.579033,21.190857,46.908665,82.810951,6.152641,70.640068
2010/6/28,20726.67969,47.421062,21.114218,46.733868,83.852585,6.11439,70.707031
2010/6/29,20248.90039,46.410088,20.539419,45.510654,80.578857,6.101641,70.372253
2010/6/30,20128.99023,45.904591,20.424459,45.136135,79.909218,6.165399,70.03746
2010/7/2,19905.32031,45.304317,20.501101,45.385815,78.49556,6.216402,69.836571
2010/7/5,19842.19922,44.95681,20.884296,45.735321,78.569954,6.267411,70.439209
2010/7/6,20084.11914,45.272732,20.999258,45.959988,79.462791,6.350292,70.640068
2010/7/7,19857.07031,44.988388,20.922619,45.236042,78.867592,6.350292,70.305283
2010/7/8,20050.56055,46.125751,20.999258,45.385815,79.68602,6.292914,70.439209
2010/7/9,20378.66016,46.599632,21.190857,46.409378,81.620483,6.363048,70.57312
2010/7/12,20467.42969,46.631226,21.114218,46.159706,82.885345,6.299291,70.640068
2010/7/13,20431.06055,46.694416,20.922619,46.30949,83.25737,6.184522,70.640068
2010/7/14,20560.81055,47.736992,21.075897,46.334423,84.075813,6.216402,71.041809
2010/7/15,20255.61914,47.326286,20.692698,45.8102,82.662132,6.159025,70.57312
2010/7/16,20250.16016,47.800171,20.654381,45.460709,83.182983,6.159025,70.907913
2010/7/19,20090.94922,46.726021,20.616056,45.111198,82.95974,6.159025,70.506149
2010/7/20,20264.58984,46.883957,20.960939,45.585545,83.48056,6.159025,70.305283
2010/7/21,20487.23047,47.894955,20.884296,45.610477,83.034149,6.11439,70.171371
2010/7/22,20589.69922,47.989731,21.114218,45.885082,83.92701,6.190904,70.439209
2010/7/23,20815.33008,48.590012,21.152536,46.38438,84.745453,6.197278,70.439209
2010/7/26,20839.91016,49.000717,21.229177,46.983559,85.415085,6.197278,70.840942
2010/7/27,20973.39063,49.822117,21.152536,46.833778,85.191849,6.197278,70.907913
2010/7/28,21091.17969,51.117435,21.075897,46.733868,84.224602,6.216402,71.64444
2010/7/29,21093.82031,50.896271,20.999258,46.883652,84.968636,6.210027,71.71138
2010/7/30,21029.81055,50.390793,20.922619,46.808762,84.894241,6.184522,72.046181
2010/8/2,21412.78906,51.212219,21.190857,47.782383,86.605522,6.216402,72.983589
2010/8/3,21457.66016,52.12841,21.382452,48.256729,87.795967,6.190904,72.380981
2010/8/4,21549.88086,52.00206,21.459095,48.281666,88.912025,6.210027,73.519249
2010/8/5,21551.7207,52.22319,21.305811,48.231792,88.465614,6.165399,74.121849
2010/8/6,21678.80078,52.254784,21.382452,50.129093,88.465614,6.184522,74.054909
2010/8/9,21801.58984,52.065224,22.263809,51.177597,88.540001,6.171773,73.58622
2010/8/10,21473.59961,51.717705,22.033894,50.528534,87.498352,6.146268,73.385345
2010/8/11,21294.53906,51.496563,21.995571,50.828098,87.795967,6.146268,72.983589
2010/8/12,21105.71094,50.548767,21.612375,51.377319,86.605522,6.063387,72.715744
2010/8/13,21071.57031,50.296013,21.650696,50.728268,85.34066,6.037883,72.242279
2010/8/16,21112.11914,50.264439,21.535738,49.629799,81.843712,6.108013,73.392166
2010/8/17,21137.42969,50.453979,21.382452,50.029263,82.215729,6.120763,72.783401
2010/8/18,21022.73047,49.903717,21.49741,50.228912,82.587738,6.006002,72.851051
2010/8/19,21072.46094,49.71397,21.49741,50.378765,84.150208,5.961376,72.512817
2010/8/20,20981.82031,48.923355,21.344137,49.779587,83.25737,5.974123,72.512817
2010/8/23,20889.00977,48.796852,21.612375,49.60479,83.034149,6.063387,72.986336
2010/8/24,20658.71094,48.006245,21.420776,48.531342,81.9925,5.954994,72.512817
2010/8/25,20634.98047,48.290863,21.420776,48.73106,82.364525,5.91674,72.03933
2010/8/26,20612.06055,48.638729,21.605631,48.980743,82.736542,5.923114,72.44519
2010/8/27,20597.34961,48.16436,21.220509,49.180393,82.364525,5.94862,73.189247
2010/8/30,20737.2207,48.860092,21.528612,49.030632,82.364525,5.986872,72.851051
2010/8/31,20536.49023,47.942993,21.413067,48.880852,81.099678,5.980498,72.174606
2010/9/1,20623.83008,48.354111,21.451586,48.955742,80.950867,6.012376,72.851051
2010/9/2,20868.91992,49.302849,21.567125,49.654751,82.736542,6.063387,73.189247
2010/9/3,20971.5,49.366104,21.567125,49.654751,83.108559,6.076136,73.5951
2010/9/6,21355.76953,50.156719,21.913742,50.828098,85.861488,6.197278,74.947968
2010/9/7,21401.78906,50.125092,22.1063,51.477146,86.456718,6.222783,75.083252
2010/9/8,21088.85938,49.460979,21.913742,50.828098,85.563881,6.216402,74.745041
2010/9/9,21167.26953,49.524235,22.067787,51.077766,85.93589,6.190904,75.353806
2010/9/10,21257.39063,50.061832,22.1063,51.27866,85.638275,6.197278,75.489098
2010/9/13,21658.34961,50.978954,22.183327,51.781372,86.605522,6.241905,75.827293
2010/9/14,21696.03906,51.26358,21.990763,51.479683,86.82872,6.178148,75.759674
2010/9/15,21725.64063,51.579815,21.990763,51.831604,87.200752,6.184522,75.894958
2010/9/16,21691.44922,51.674706,21.798197,51.831604,87.349541,6.216402,75.421463
2010/9/17,21970.85938,52.243935,21.875225,52.786819,89.58165,6.241905,75.759674
2010/9/20,21977.33984,51.737938,22.029278,53.641453,90.846512,6.190904,75.962601
2010/9/21,22002.58984,51.548195,22.067787,54.898277,91.516151,6.184522,76.774307
2010/9/22,22047.71094,51.295197,22.221838,56.054592,93.153023,6.184522,76.436104
2010/9/24,22119.42969,50.978954,22.183327,56.858925,94.343468,6.216402,77.044876
2010/9/27,22340.83984,51.611454,22.761015,58.115761,97.09639,6.190904,77.653664
2010/9/28,22109.94922,50.820839,22.260353,57.41193,95.905945,6.197278,77.788956
2010/9/29,22378.66992,50.884075,22.337378,57.663338,96.798782,6.261034,78.330101
2010/9/30,22358.16992,50.40971,22.606966,59.121204,99.700516,6.261034,77.180183
2010/10/4,22618.66016,50.725952,22.876558,59.724506,100.965378,6.203651,79.006493
2010/10/5,22639.14063,51.200329,22.799532,57.964958,98.584465,6.262836,78.803581
2010/10/6,22880.41016,51.896057,22.722504,58.769352,99.774918,6.249899,79.141815
2010/10/7,22884.32031,51.674706,22.838041,58.769352,99.700516,6.249899,79.074158
2010/10/8,22944.17969,51.484955,22.645475,60.780235,102.007019,6.211073,79.412392
2010/10/11,23207.31055,51.64307,22.799532,61.031639,102.825439,6.211073,79.547676
2010/10/12,23121.69922,51.295197,23.531271,59.5737,101.709404,6.152852,78.938889
2010/10/13,23457.68945,51.769588,23.454243,59.674213,101.114151,6.224019,79.547676
2010/10/14,23852.16992,53.129425,23.454243,61.433769,102.230217,6.204605,79.412392
2010/10/15,23757.63086,52.433693,23.762348,61.182442,101.93261,6.165787,78.600677
2010/10/18,23469.38086,51.137085,23.184656,60.177017,100.146957,6.114025,78.533012
2010/10/19,23763.73047,51.737938,23.646812,62.037064,102.52784,6.191669,79.006493
2010/10/20,23556.5,51.295197,23.454243,62.087372,100.593346,6.172254,78.668327
2010/10/21,23649.48047,51.579815,23.37722,61.433769,100.444542,6.152852,78.735939
2010/10/22,23517.53906,51.737938,23.261683,61.735447,100.072533,6.114025,79.006493
2010/10/25,23627.91016,51.737938,23.415735,61.182442,99.402908,6.1205,78.668327
2010/10/26,23601.24023,51.326828,23.146143,61.48407,99.328491,6.101089,78.465378
2010/10/27,23164.58008,51.010571,22.761015,60.277508,98.138039,6.075207,77.653664
2010/10/28,23210.85938,51.105453,22.953579,59.5737,98.584465,6.075207,77.721321
2010/10/29,23096.32031,50.947327,22.722504,59.322296,98.807663,6.023453,76.706642
2010/11/1,23652.93945,51.516556,23.261683,61.735447,101.635017,6.114025,77.653664
2010/11/2,23671.41992,51.295197,23.184656,61.785736,100.816551,6.152852,77.721321
2010/11/3,24144.66992,52.180683,23.800861,63.394493,107.512878,6.191669,79.074158
2010/11/4,24535.63086,54.078171,24.031937,65.304855,108.108086,6.1852,79.277084
2010/11/5,24876.82031,55.754261,23.762348,65.355133,108.628906,6.146374,80.765205
2010/11/8,24964.36914,54.837177,23.993425,65.556168,108.777725,6.133438,82.253365
2010/11/9,24710.59961,54.932041,23.646812,64.299408,106.471222,6.172254,82.72686
2010/11/10,24500.60938,54.394424,23.646812,64.249115,104.387924,6.165787,82.59156
2010/11/11,24700.30078,54.868782,23.569786,63.796616,104.313499,6.172254,82.456291
2010/11/12,24222.58008,53.41404,23.531271,63.947426,104.685532,6.198137,82.18325
